step,action,action_feedback,avg_execution_time,cpu,episode,episodic_reward,mean_reward,mem,n-step_reward,replicas,requests,throughput
4975,-1.0,1.0,0.0020000000949949026,0.014299999922513962,392.0,,,0.16910000145435333,7490.0400390625,8.0,6.0,100.0
4976,2.0,1.0,0.010999999940395355,0.02239999920129776,392.0,,,0.15940000116825104,7482.02001953125,10.0,1.0,100.0
4977,1.0,1.0,1.1050000190734863,0.02710000053048134,392.0,,,0.1559000015258789,7477.2900390625,11.0,12.0,100.0
4978,1.0,1.0,0.6050000190734863,0.01119999960064888,392.0,,,0.15710000693798065,7471.85009765625,12.0,3.0,100.0
4979,0.0,0.0,0.6050000190734863,0.01119999960064888,392.0,,,0.15710000693798065,-100.0,12.0,3.0,100.0
4980,-1.0,1.0,1.8450000286102295,0.0032999999821186066,392.0,,,0.16060000658035278,7477.0498046875,11.0,1.0,100.0
4981,0.0,0.0,1.8450000286102295,0.0032999999821186066,392.0,,,0.16060000658035278,-100.0,11.0,1.0,100.0
4982,-1.0,1.0,0.003000000026077032,0.003599999938160181,392.0,,,0.16429999470710754,7481.85009765625,10.0,1.0,100.0
4983,1.0,1.0,0.0020000000949949026,0.039500001817941666,392.0,,,0.16410000622272491,7477.5400390625,11.0,7.0,100.0
4984,0.0,0.0,0.0020000000949949026,0.039500001817941666,392.0,,,0.16410000622272491,-100.0,11.0,7.0,100.0
4985,1.0,1.0,0.609000027179718,0.05469999834895134,392.0,,,0.17489999532699585,7472.6201171875,12.0,31.0,100.0
4986,2.0,1.0,4.322999954223633,0.042399998754262924,392.0,,,0.1606999933719635,7460.2900390625,14.0,1.0,100.0
4987,-2.0,1.0,0.0020000000949949026,0.009100000374019146,392.0,,,0.16820000112056732,7471.97021484375,12.0,3.0,100.0
4988,2.0,1.0,0.8730000257492065,0.06419999897480011,392.0,,,0.1606999933719635,7460.56005859375,14.0,10.0,100.0
4989,-2.0,1.0,0.0,0.01590000092983246,392.0,,,0.1678999960422516,7472.0498046875,12.0,0.0,100.0
4990,1.0,1.0,0.003000000026077032,0.020800000056624413,393.0,,,0.16419999301433563,7466.31005859375,13.0,1.0,100.0
4991,-1.0,1.0,1.4980000257492065,0.010900000110268593,393.0,,,0.16830000281333923,7471.990234375,12.0,1.0,100.0
4992,-1.0,1.0,0.9950000047683716,0.0035000001080334187,393.0,,,0.16859999299049377,7477.14990234375,11.0,1.0,100.0
4993,0.0,0.0,0.9950000047683716,0.0035000001080334187,393.0,,,0.16859999299049377,-100.0,11.0,1.0,100.0
4994,1.0,1.0,1.090000033378601,0.005799999926239252,393.0,,,0.16449999809265137,7471.8798828125,12.0,8.0,100.0
4995,2.0,1.0,1.6970000267028809,0.07280000299215317,393.0,,,0.16439999639987946,7460.72021484375,14.0,8.0,100.0
4996,2.0,1.0,0.0020000000949949026,0.03269999846816063,393.0,,,0.15889999270439148,7446.14013671875,16.0,1.0,100.0
4997,1.0,1.0,0.3330000042915344,0.034699998795986176,393.0,,,0.1590999960899353,7438.419921875,17.0,14.0,100.0
4998,-1.0,1.0,0.45899999141693115,0.012900000438094139,393.0,,,0.16210000216960907,7445.93994140625,16.0,3.0,100.0
4999,-2.0,1.0,0.0,0.003599999938160181,393.0,,,0.16220000386238098,7459.81982421875,14.0,0.0,100.0
5000,-1.0,1.0,0.7749999761581421,0.07670000195503235,394.0,,,0.17710000276565552,7467.169921875,13.0,44.0,100.0
5001,0.0,0.0,0.7749999761581421,0.07670000195503235,394.0,,,0.17710000276565552,-100.0,13.0,44.0,100.0
5002,1.0,1.0,0.006000000052154064,0.03929999843239784,394.0,,,0.1657000035047531,7460.31005859375,14.0,2.0,100.0
5003,-1.0,1.0,0.6129999756813049,0.021900000050663948,394.0,,,0.16979999840259552,7466.39990234375,13.0,14.0,100.0
5004,-2.0,1.0,0.0020000000949949026,0.003599999938160181,394.0,,,0.17090000212192535,7477.18017578125,11.0,1.0,100.0
5005,-1.0,1.0,0.0020000000949949026,0.0034000000450760126,394.0,,,0.17159999907016754,7481.93994140625,10.0,2.0,100.0
5006,-1.0,1.0,0.4269999861717224,0.0044999998062849045,394.0,,,0.1704999953508377,7486.18994140625,9.0,13.0,100.0
5007,-1.0,1.0,0.0020000000949949026,0.009399999864399433,394.0,,,0.16990000009536743,7489.990234375,8.0,1.0,100.0
5008,-1.0,1.0,0.0,0.003599999938160181,394.0,,,0.17030000686645508,7493.169921875,7.0,0.0,100.0
5009,0.0,0.0,0.0,0.003599999938160181,394.0,,,0.17030000686645508,-100.0,7.0,0.0,100.0
5010,1.0,1.0,0.7770000100135803,0.032999999821186066,394.0,,,0.16439999639987946,7490.22021484375,8.0,15.0,100.0
5011,1.0,1.0,0.003000000026077032,0.09099999815225601,394.0,,,0.16349999606609344,7487.18017578125,9.0,2.0,100.0
5012,1.0,1.0,2.5810000896453857,0.027000000700354576,394.0,,,0.1589999943971634,7482.080078125,10.0,1.0,100.0
5013,0.0,0.0,2.5810000896453857,0.027000000700354576,394.0,,,0.1589999943971634,-100.0,10.0,1.0,100.0
5014,-1.0,1.0,0.009999999776482582,0.003599999938160181,394.0,,,0.164000004529953,7486.10009765625,9.0,1.0,100.0
5015,-1.0,1.0,0.5009999871253967,0.003800000064074993,394.0,,,0.16920000314712524,7489.91015625,8.0,33.0,100.0
5016,2.0,1.0,1.3899999856948853,0.18310000002384186,394.0,,,0.1597999930381775,7484.0400390625,10.0,15.0,100.0
5017,0.0,0.0,1.3899999856948853,0.18310000002384186,394.0,,,0.1597999930381775,-100.0,10.0,15.0,100.0
5018,-1.0,1.0,0.3959999978542328,0.003700000001117587,394.0,,,0.164000004529953,7486.10009765625,9.0,12.0,100.0
5019,0.0,0.0,0.3959999978542328,0.003700000001117587,394.0,,,0.164000004529953,-100.0,9.0,12.0,100.0
5020,-2.0,1.0,0.0020000000949949026,0.0038999998942017555,394.0,,,0.17069999873638153,7493.18017578125,7.0,2.0,100.0
5021,1.0,1.0,0.0,0.0203000009059906,394.0,,,0.16429999470710754,7490.06005859375,8.0,0.0,100.0
5022,-1.0,1.0,3.0460000038146973,0.032600000500679016,394.0,,,0.17059999704360962,7493.5400390625,7.0,2.0,100.0
5023,2.0,1.0,0.0020000000949949026,0.056299999356269836,394.0,,,0.1589999943971634,7486.68994140625,9.0,1.0,100.0
5024,0.0,0.0,0.0020000000949949026,0.056299999356269836,394.0,,,0.1589999943971634,-100.0,9.0,1.0,100.0
5025,-2.0,1.0,0.5299999713897705,0.04050000011920929,394.0,,,0.17020000517368317,7493.6298828125,7.0,15.0,100.0
5026,0.0,0.0,0.5299999713897705,0.04050000011920929,394.0,,,0.17020000517368317,-100.0,7.0,15.0,100.0
5027,0.0,0.0,0.5299999713897705,0.04050000011920929,394.0,,,0.17020000517368317,-100.0,7.0,15.0,100.0
5028,0.0,0.0,0.5299999713897705,0.04050000011920929,394.0,,,0.17020000517368317,-100.0,7.0,15.0,100.0
5029,-2.0,1.0,0.003000000026077032,0.0038999998942017555,394.0,,,0.17110000550746918,7498.18994140625,5.0,1.0,100.0
5030,0.0,0.0,0.003000000026077032,0.0038999998942017555,395.0,,,0.17110000550746918,-100.0,5.0,1.0,100.0
5031,-1.0,1.0,0.18799999356269836,0.003800000064074993,395.0,,,0.1712999939918518,7499.93994140625,4.0,8.0,100.0
5032,-1.0,1.0,0.20100000500679016,0.05790000036358833,395.0,,,0.17229999601840973,7501.8798828125,3.0,7.0,100.0
5033,1.0,1.0,0.0020000000949949026,0.0723000019788742,395.0,,,0.15889999270439148,7500.64013671875,4.0,1.0,100.0
5034,0.0,0.0,0.0020000000949949026,0.0723000019788742,395.0,,,0.15889999270439148,-100.0,4.0,1.0,100.0
5035,0.0,0.0,0.0020000000949949026,0.0723000019788742,395.0,,,0.15889999270439148,-100.0,4.0,1.0,100.0
5036,0.0,0.0,0.0020000000949949026,0.0723000019788742,395.0,,,0.15889999270439148,-100.0,4.0,1.0,100.0
5037,-2.0,1.0,0.0020000000949949026,0.003700000001117587,395.0,,,0.1738000065088272,7501.97021484375,2.0,1.0,100.0
5038,0.0,0.0,0.0020000000949949026,0.003700000001117587,395.0,,,0.1738000065088272,-100.0,2.0,1.0,100.0
5039,-2.0,0.0,0.0020000000949949026,0.003700000001117587,395.0,,,0.1738000065088272,-100.0,2.0,1.0,100.0
5040,-1.0,1.0,4.0879998207092285,0.43070000410079956,395.0,,,0.2784000039100647,6356.85986328125,1.0,26.0,92.0
5041,-1.0,0.0,4.0879998207092285,0.43070000410079956,395.0,,,0.2784000039100647,-100.0,1.0,26.0,92.0
5042,0.0,0.0,4.0879998207092285,0.43070000410079956,395.0,,,0.2784000039100647,-100.0,1.0,26.0,92.0
5043,-2.0,0.0,4.0879998207092285,0.43070000410079956,395.0,,,0.2784000039100647,-100.0,1.0,26.0,92.0
5044,0.0,0.0,4.0879998207092285,0.43070000410079956,395.0,,,0.2784000039100647,-100.0,1.0,26.0,92.0
5045,-2.0,0.0,4.0879998207092285,0.43070000410079956,395.0,,,0.2784000039100647,-100.0,1.0,26.0,92.0
5046,1.0,1.0,9.361000061035156,0.6238999962806702,395.0,,,0.22460000216960907,47.11000061035156,2.0,14.0,7.0
5047,-2.0,0.0,9.361000061035156,0.6238999962806702,395.0,,,0.22460000216960907,-100.0,2.0,14.0,7.0
5048,0.0,0.0,9.361000061035156,0.6238999962806702,395.0,,,0.22460000216960907,-100.0,2.0,14.0,7.0
5049,-1.0,1.0,0.41100001335144043,0.05299999937415123,395.0,,,0.18039999902248383,7502.919921875,1.0,7.0,100.0
5050,-2.0,0.0,0.41100001335144043,0.05299999937415123,396.0,,,0.18039999902248383,-100.0,1.0,7.0,100.0
5051,1.0,1.0,4.926000118255615,0.33090001344680786,396.0,,,0.2766000032424927,3682.340087890625,2.0,10.0,70.0
5052,2.0,1.0,0.007000000216066837,0.25270000100135803,396.0,,,0.14589999616146088,7502.72998046875,4.0,2.0,100.0
5053,1.0,1.0,0.010999999940395355,0.07609999924898148,396.0,,,0.14079999923706055,7498.7099609375,5.0,1.0,100.0
5054,2.0,1.0,0.48399999737739563,0.15729999542236328,396.0,,,0.14110000431537628,6069.72998046875,7.0,11.0,90.0
5055,-1.0,1.0,0.003000000026077032,0.047200001776218414,396.0,,,0.15809999406337738,7496.31982421875,6.0,3.0,100.0
5056,2.0,1.0,1.1660000085830688,0.0617000013589859,396.0,,,0.14869999885559082,7490.3798828125,8.0,1.0,100.0
5057,2.0,1.0,0.0,0.05770000070333481,396.0,,,0.1428000032901764,7482.259765625,10.0,0.0,100.0
5058,-1.0,1.0,0.5759999752044678,0.024700000882148743,396.0,,,0.15049999952316284,7486.18994140625,9.0,7.0,100.0
5059,1.0,1.0,0.42100000381469727,0.054999999701976776,396.0,,,0.16110000014305115,7482.4501953125,10.0,7.0,100.0
5060,-1.0,1.0,0.003000000026077032,0.014100000262260437,397.0,,,0.16060000658035278,7486.18017578125,9.0,1.0,100.0
5061,-2.0,1.0,0.0,0.0038999998942017555,397.0,,,0.16019999980926514,7493.0498046875,7.0,0.0,100.0
5062,0.0,0.0,0.0,0.0038999998942017555,397.0,,,0.16019999980926514,-100.0,7.0,0.0,100.0
5063,-1.0,1.0,0.003000000026077032,0.003700000001117587,397.0,,,0.1597999930381775,7495.7900390625,6.0,1.0,100.0
5064,-1.0,1.0,0.4580000042915344,0.003700000001117587,397.0,,,0.1597999930381775,7498.0400390625,5.0,36.0,100.0
5065,2.0,1.0,1.1579999923706055,0.22349999845027924,397.0,,,0.15410000085830688,7495.72021484375,7.0,7.0,100.0
5066,0.0,0.0,1.1579999923706055,0.22349999845027924,397.0,,,0.15410000085830688,-100.0,7.0,7.0,100.0
5067,2.0,1.0,0.003000000026077032,0.07090000063180923,397.0,,,0.1467999964952469,7486.72021484375,9.0,1.0,100.0
5068,-2.0,1.0,0.8119999766349792,0.029200000688433647,397.0,,,0.1615000069141388,7493.3798828125,7.0,10.0,100.0
5069,2.0,1.0,0.006000000052154064,0.06989999860525131,397.0,,,0.1525000035762787,7486.77978515625,9.0,2.0,100.0
5070,2.0,1.0,0.0,0.04270000010728836,398.0,,,0.1467999964952469,7477.3701171875,11.0,0.0,100.0
5071,1.0,1.0,0.0020000000949949026,0.02410000003874302,398.0,,,0.14470000565052032,7471.85986328125,12.0,1.0,100.0
5072,2.0,1.0,0.7269999980926514,0.045499999076128006,398.0,,,0.14429999887943268,7460.1201171875,14.0,7.0,100.0
5073,0.0,0.0,0.7269999980926514,0.045499999076128006,398.0,,,0.14429999887943268,-100.0,14.0,7.0,100.0
5074,-2.0,1.0,2.1410000324249268,0.06019999831914902,398.0,,,0.17059999704360962,7472.6298828125,12.0,10.0,100.0
5075,0.0,0.0,2.1410000324249268,0.06019999831914902,398.0,,,0.17059999704360962,-100.0,12.0,10.0,100.0
5076,1.0,1.0,0.0020000000949949026,0.06759999692440033,398.0,,,0.15309999883174896,7466.759765625,13.0,1.0,100.0
5077,-1.0,1.0,0.9509999752044678,0.0035000001080334187,398.0,,,0.15629999339580536,7471.75,12.0,4.0,100.0
5078,2.0,1.0,0.7200000286102295,0.04639999940991402,398.0,,,0.15770000219345093,7460.2998046875,14.0,10.0,100.0
5079,-1.0,1.0,0.0,0.0032999999821186066,398.0,,,0.16120000183582306,7466.06005859375,13.0,0.0,100.0
5080,-2.0,1.0,5.697999954223633,0.039400000125169754,399.0,,,0.16840000450611115,7477.60009765625,11.0,1.0,100.0
5081,-2.0,1.0,1.3029999732971191,0.0034000000450760126,399.0,,,0.1695999950170517,7486.16015625,9.0,1.0,100.0
5082,1.0,1.0,0.9020000100135803,0.0357000008225441,399.0,,,0.16439999639987946,7482.25,10.0,2.0,100.0
5083,1.0,1.0,0.7490000128746033,0.02879999950528145,399.0,,,0.1598999947309494,7477.35986328125,11.0,21.0,100.0
5084,1.0,1.0,0.9950000047683716,0.0754999965429306,399.0,,,0.16359999775886536,7472.740234375,12.0,28.0,100.0
5085,2.0,1.0,0.003000000026077032,0.06809999793767929,399.0,,,0.15770000219345093,7460.56982421875,14.0,1.0,100.0
5086,2.0,1.0,0.0020000000949949026,0.03099999949336052,399.0,,,0.1527000069618225,7446.0498046875,16.0,3.0,100.0
5087,0.0,0.0,0.0020000000949949026,0.03099999949336052,399.0,,,0.1527000069618225,-100.0,16.0,3.0,100.0
5088,-2.0,1.0,0.2290000021457672,0.003599999938160181,399.0,,,0.15790000557899475,7459.77001953125,14.0,12.0,100.0
5089,-2.0,1.0,0.003000000026077032,0.003700000001117587,399.0,,,0.16130000352859497,7471.81005859375,12.0,1.0,100.0
5090,-2.0,1.0,0.003000000026077032,0.0035000001080334187,400.0,,,0.16920000314712524,7481.91015625,10.0,1.0,100.0
5091,-2.0,1.0,0.32499998807907104,0.003599999938160181,400.0,,,0.17000000178813934,7489.919921875,8.0,4.0,100.0
5092,2.0,1.0,0.4790000021457672,0.02800000086426735,400.0,,,0.16019999980926514,7482.10009765625,10.0,9.0,100.0
5093,-2.0,1.0,0.843999981880188,0.012400000356137753,400.0,,,0.17059999704360962,7490.0400390625,8.0,3.0,100.0
5094,1.0,1.0,0.003000000026077032,0.0032999999821186066,400.0,,,0.1648000031709671,7486.10009765625,9.0,1.0,100.0
5095,-1.0,1.0,0.7360000014305115,0.016499999910593033,400.0,,,0.17059999704360962,7490.08984375,8.0,2.0,100.0
5096,1.0,1.0,0.7269999980926514,0.010499999858438969,400.0,,,0.1647000014781952,7486.18994140625,9.0,6.0,100.0
5097,0.0,0.0,0.7269999980926514,0.010499999858438969,400.0,,,0.1647000014781952,-100.0,9.0,6.0,100.0
5098,1.0,1.0,0.18700000643730164,0.003800000064074993,400.0,,,0.16380000114440918,7481.83984375,10.0,8.0,100.0
5099,-2.0,1.0,1.2760000228881836,0.0035000001080334187,400.0,,,0.1696999967098236,7489.919921875,8.0,1.0,100.0
5100,-2.0,1.0,0.5509999990463257,0.003599999938160181,401.0,,,0.1696999967098236,7495.919921875,6.0,13.0,100.0
5101,0.0,0.0,0.5509999990463257,0.003599999938160181,401.0,,,0.1696999967098236,-100.0,6.0,13.0,100.0
5102,-1.0,1.0,1.1030000448226929,0.2257000058889389,401.0,,,0.20649999380111694,7501.39990234375,5.0,33.0,100.0
5103,2.0,1.0,0.45100000500679016,0.04610000178217888,401.0,,,0.15559999644756317,7493.52001953125,7.0,6.0,100.0
5104,0.0,0.0,0.45100000500679016,0.04610000178217888,401.0,,,0.15559999644756317,-100.0,7.0,6.0,100.0
5105,1.0,1.0,0.004000000189989805,0.03720000013709068,401.0,,,0.15729999542236328,7490.18017578125,8.0,10.0,100.0
5106,-1.0,1.0,5.691999912261963,0.0035000001080334187,401.0,,,0.16249999403953552,7493.080078125,7.0,1.0,100.0
5107,1.0,1.0,1.6260000467300415,0.04769999906420708,401.0,,,0.15719999372959137,7490.31005859375,8.0,1.0,100.0
5108,0.0,0.0,1.6260000467300415,0.04769999906420708,401.0,,,0.15719999372959137,-100.0,8.0,1.0,100.0
5109,1.0,1.0,1.2419999837875366,0.0035000001080334187,401.0,,,0.15780000388622284,7486.02001953125,9.0,3.0,100.0
5110,1.0,1.0,0.004999999888241291,0.010900000110268593,402.0,,,0.15389999747276306,7481.81005859375,10.0,8.0,100.0
5111,1.0,1.0,1.6269999742507935,0.003599999938160181,402.0,,,0.15459999442100525,5395.72998046875,11.0,7.0,85.0
5112,-2.0,1.0,1.2760000228881836,0.0031999999191612005,402.0,,,0.16269999742507935,7486.06982421875,9.0,1.0,100.0
5113,1.0,1.0,0.2160000056028366,0.040699999779462814,402.0,,,0.15860000252723694,7482.240234375,10.0,7.0,100.0
5114,0.0,0.0,0.2160000056028366,0.040699999779462814,402.0,,,0.15860000252723694,-100.0,10.0,7.0,100.0
5115,2.0,1.0,0.460999995470047,0.03779999911785126,402.0,,,0.15919999778270721,7472.2099609375,12.0,12.0,100.0
5116,2.0,1.0,0.003000000026077032,0.0035000001080334187,402.0,,,0.15369999408721924,7459.72021484375,14.0,2.0,100.0
5117,-1.0,1.0,1.1970000267028809,0.007499999832361937,402.0,,,0.16680000722408295,7466.18017578125,13.0,1.0,100.0
5118,0.0,0.0,1.1970000267028809,0.007499999832361937,402.0,,,0.16680000722408295,-100.0,13.0,1.0,100.0
5119,2.0,1.0,0.9829999804496765,0.09920000284910202,402.0,,,0.16300000250339508,7454.27978515625,15.0,42.0,100.0
5120,1.0,1.0,0.003000000026077032,0.0203000009059906,403.0,,,0.16050000488758087,7446.009765625,16.0,1.0,100.0
5121,2.0,1.0,0.38199999928474426,0.03290000185370445,403.0,,,0.15649999678134918,7430.1201171875,18.0,13.0,100.0
5122,0.0,0.0,0.38199999928474426,0.03290000185370445,403.0,,,0.15649999678134918,-100.0,18.0,13.0,100.0
5123,2.0,1.0,0.0,0.013899999670684338,403.0,,,0.15309999883174896,7411.83984375,20.0,0.0,100.0
5124,1.0,1.0,0.0020000000949949026,0.0034000000450760126,403.0,,,0.15189999341964722,7401.93994140625,21.0,1.0,100.0
5125,1.0,1.0,0.0020000000949949026,0.003599999938160181,403.0,,,0.15060000121593475,7391.68017578125,22.0,1.0,100.0
5126,-2.0,1.0,0.7739999890327454,0.014800000004470348,403.0,,,0.16050000488758087,7411.93994140625,20.0,4.0,100.0
5127,0.0,0.0,0.7739999890327454,0.014800000004470348,403.0,,,0.16050000488758087,-100.0,20.0,4.0,100.0
5128,2.0,1.0,1.7929999828338623,0.03689999878406525,403.0,,,0.15479999780654907,7392.14990234375,22.0,10.0,100.0
5129,-1.0,1.0,0.0,0.0035000001080334187,403.0,,,0.15870000422000885,7402.02978515625,21.0,0.0,100.0
5130,2.0,1.0,0.0,0.0035000001080334187,404.0,,,0.15549999475479126,7380.990234375,23.0,0.0,100.0
5131,0.0,0.0,0.0,0.0035000001080334187,404.0,,,0.15549999475479126,-100.0,23.0,0.0,100.0
5132,-2.0,1.0,0.3370000123977661,0.01360000018030405,404.0,,,0.16300000250339508,7402.2099609375,21.0,13.0,100.0
5133,-1.0,1.0,0.0020000000949949026,0.0035000001080334187,404.0,,,0.16339999437332153,7411.83984375,20.0,2.0,100.0
5134,2.0,1.0,0.5260000228881836,0.0034000000450760126,404.0,,,0.15970000624656677,7391.7900390625,22.0,2.0,100.0
5135,2.0,1.0,0.4350000023841858,0.005799999926239252,404.0,,,0.156700000166893,7369.77978515625,24.0,2.0,100.0
5136,-1.0,1.0,0.4350000023841858,0.018799999728798866,404.0,,,0.16089999675750732,7381.25,23.0,38.0,100.0
5137,-2.0,1.0,0.6740000247955322,0.007400000002235174,404.0,,,0.16300000250339508,7402.1298828125,21.0,3.0,100.0
5138,0.0,0.0,0.6740000247955322,0.007400000002235174,404.0,,,0.16300000250339508,-100.0,21.0,3.0,100.0
5139,0.0,0.0,0.6740000247955322,0.007400000002235174,404.0,,,0.16300000250339508,-100.0,21.0,3.0,100.0
5140,-1.0,1.0,1.0740000009536743,0.0035000001080334187,404.0,,,0.1648000031709671,7411.85009765625,20.0,10.0,100.0
5141,0.0,0.0,1.0740000009536743,0.0035000001080334187,404.0,,,0.1648000031709671,-100.0,20.0,10.0,100.0
5142,0.0,0.0,1.0740000009536743,0.0035000001080334187,404.0,,,0.1648000031709671,-100.0,20.0,10.0,100.0
5143,0.0,0.0,1.0740000009536743,0.0035000001080334187,404.0,,,0.1648000031709671,-100.0,20.0,10.0,100.0
5144,0.0,0.0,1.0740000009536743,0.0035000001080334187,404.0,,,0.1648000031709671,-100.0,20.0,10.0,100.0
5145,1.0,1.0,1.218999981880188,0.0032999999821186066,404.0,,,0.16290000081062317,7402.080078125,21.0,3.0,100.0
5146,1.0,1.0,1.2799999713897705,0.00570000009611249,404.0,,,0.16689999401569366,7391.91015625,22.0,1.0,100.0
5147,1.0,1.0,0.0,0.0034000000450760126,404.0,,,0.1607999950647354,7381.0498046875,23.0,0.0,100.0
5148,0.0,0.0,0.0,0.0034000000450760126,404.0,,,0.1607999950647354,-100.0,23.0,0.0,100.0
5149,1.0,1.0,0.0020000000949949026,0.014100000262260437,404.0,,,0.15940000116825104,7369.919921875,24.0,2.0,100.0
5150,-1.0,1.0,0.8889999985694885,0.023000000044703484,405.0,,,0.1670999974012375,7381.3798828125,23.0,13.0,100.0
5151,0.0,0.0,0.8889999985694885,0.023000000044703484,405.0,,,0.1670999974012375,-100.0,23.0,13.0,100.0
5152,-1.0,1.0,0.0,0.006099999882280827,405.0,,,0.16539999842643738,7391.89013671875,22.0,0.0,100.0
5153,2.0,1.0,0.0020000000949949026,0.003599999938160181,405.0,,,0.16169999539852142,7369.81982421875,24.0,1.0,100.0
5154,0.0,0.0,0.0020000000949949026,0.003599999938160181,405.0,,,0.16169999539852142,-100.0,24.0,1.0,100.0
5155,-1.0,1.0,1.5010000467300415,0.030700000002980232,405.0,,,0.16930000483989716,7381.5,23.0,15.0,100.0
5156,1.0,1.0,0.003000000026077032,0.0035000001080334187,405.0,,,0.16380000114440918,7369.83984375,24.0,2.0,100.0
5157,-1.0,1.0,0.0020000000949949026,0.0035000001080334187,405.0,,,0.1657000035047531,7381.1201171875,23.0,2.0,100.0
5158,0.0,0.0,0.0020000000949949026,0.0035000001080334187,405.0,,,0.1657000035047531,-100.0,23.0,2.0,100.0
5159,2.0,0.0,0.0020000000949949026,0.0035000001080334187,405.0,,,0.1657000035047531,-100.0,23.0,2.0,100.0
5160,0.0,0.0,0.0020000000949949026,0.0035000001080334187,405.0,,,0.1657000035047531,-100.0,23.0,2.0,100.0
5161,2.0,0.0,0.0020000000949949026,0.0035000001080334187,405.0,,,0.1657000035047531,-100.0,23.0,2.0,100.0
5162,-2.0,1.0,0.328000009059906,0.008500000461935997,405.0,,,0.16750000417232513,7402.2001953125,21.0,10.0,100.0
5163,2.0,1.0,1.00600004196167,0.06069999933242798,405.0,,,0.16689999401569366,7381.83984375,23.0,33.0,100.0
5164,-2.0,1.0,2.0869998931884766,0.00430000014603138,405.0,,,0.17900000512599945,7402.2900390625,21.0,2.0,100.0
5165,1.0,1.0,0.5389999747276306,0.02669999934732914,405.0,,,0.1670999974012375,7392.169921875,22.0,8.0,100.0
5166,1.0,1.0,0.0020000000949949026,0.003700000001117587,405.0,,,0.16449999809265137,7381.10009765625,23.0,4.0,100.0
5167,0.0,0.0,0.0020000000949949026,0.003700000001117587,405.0,,,0.16449999809265137,-100.0,23.0,4.0,100.0
5168,1.0,1.0,0.003000000026077032,0.013199999928474426,405.0,,,0.16200000047683716,7369.93994140625,24.0,1.0,100.0
5169,-1.0,1.0,0.0,0.0035000001080334187,405.0,,,0.16410000622272491,7381.10009765625,23.0,0.0,100.0
5170,-1.0,1.0,0.004000000189989805,0.0035000001080334187,406.0,,,0.16609999537467957,7391.8701171875,22.0,1.0,100.0
5171,-2.0,1.0,0.4650000035762787,0.008700000122189522,406.0,,,0.16830000281333923,7411.9599609375,20.0,7.0,100.0
5172,2.0,1.0,1.1380000114440918,0.03319999948143959,406.0,,,0.16380000114440918,7392.2099609375,22.0,10.0,100.0
5173,1.0,1.0,0.0020000000949949026,0.0035000001080334187,406.0,,,0.16189999878406525,7381.06982421875,23.0,1.0,100.0
5174,1.0,1.0,0.003000000026077032,0.0034000000450760126,406.0,,,0.16019999980926514,7369.7900390625,24.0,1.0,100.0
5175,-2.0,1.0,1.2920000553131104,0.003599999938160181,406.0,,,0.164000004529953,7391.83984375,22.0,3.0,100.0
5176,-2.0,1.0,1.2589999437332153,0.007400000002235174,406.0,,,0.1729000061750412,7412.0,20.0,10.0,100.0
5177,1.0,1.0,0.010999999940395355,0.02019999921321869,406.0,,,0.1664000004529953,7402.330078125,21.0,1.0,100.0
5178,1.0,1.0,2.500999927520752,0.0035000001080334187,406.0,,,0.16429999470710754,7391.85009765625,22.0,2.0,100.0
5179,0.0,0.0,2.500999927520752,0.0035000001080334187,406.0,,,0.16429999470710754,-100.0,22.0,2.0,100.0
5180,1.0,1.0,0.0020000000949949026,0.0035000001080334187,406.0,,,0.16220000386238098,7381.06982421875,23.0,2.0,100.0
5181,2.0,0.0,0.0020000000949949026,0.0035000001080334187,406.0,,,0.16220000386238098,-100.0,23.0,2.0,100.0
5182,-2.0,1.0,0.6399999856948853,0.04540000110864639,406.0,,,0.17679999768733978,7402.77978515625,21.0,36.0,100.0
5183,0.0,0.0,0.6399999856948853,0.04540000110864639,406.0,,,0.17679999768733978,-100.0,21.0,36.0,100.0
5184,0.0,0.0,0.6399999856948853,0.04540000110864639,406.0,,,0.17679999768733978,-100.0,21.0,36.0,100.0
5185,0.0,0.0,0.6399999856948853,0.04540000110864639,406.0,,,0.17679999768733978,-100.0,21.0,36.0,100.0
5186,0.0,0.0,0.6399999856948853,0.04540000110864639,406.0,,,0.17679999768733978,-100.0,21.0,36.0,100.0
5187,0.0,0.0,0.6399999856948853,0.04540000110864639,406.0,,,0.17679999768733978,-100.0,21.0,36.0,100.0
5188,-1.0,1.0,1.3769999742507935,0.014000000432133675,406.0,,,0.16869999468326569,7412.02978515625,20.0,6.0,100.0
5189,-1.0,1.0,0.5630000233650208,0.003599999938160181,406.0,,,0.16869999468326569,7421.14990234375,19.0,2.0,100.0
5190,2.0,1.0,0.5370000004768372,0.025800000876188278,407.0,,,0.16419999301433563,7402.3798828125,21.0,12.0,100.0
5191,1.0,1.0,1.4850000143051147,0.009100000374019146,407.0,,,0.16210000216960907,7391.89013671875,22.0,1.0,100.0
5192,1.0,1.0,1.440999984741211,0.003599999938160181,407.0,,,0.16030000150203705,7381.0498046875,23.0,1.0,100.0
5193,-1.0,1.0,1.0369999408721924,0.003700000001117587,407.0,,,0.1623000055551529,7391.830078125,22.0,3.0,100.0
5194,1.0,1.0,0.6980000138282776,0.02759999968111515,407.0,,,0.16220000386238098,7381.3701171875,23.0,6.0,100.0
