timestamp,avg_execution_time,throughput,requests,replicas,avg_cpu,avg_mem,cold,idle_on,busy,init_total,init_reserved,nsgd_cost,has_rejection,proxy_requests,proxy_rejections,avg_response_latency_ms,p99_response_latency_ms
1777944733.203093,4.105,82.22,45,24,0.3424,0.2174,0,20,4,0,0,44,False,42,9,5436.76,10368.26
1777944763.2172167,2.699,100.0,18,24,0.1511,0.1752,0,24,0,0,0,48,False,19,4,4293.96,10392.29
1777944793.2311337,1.864,100.0,2,14,0.0737,0.1837,10,13,1,0,0,27,False,3,0,1772.95,1685.25
1777944823.2450097,3.858,100.0,19,13,0.2308,0.1887,11,13,0,0,0,26,False,17,0,3795.15,7142.65
1777944853.2590985,3.043,76.47,17,13,0.1441,0.2105,11,13,0,0,0,26,False,18,6,5365.79,10148.58
1777944883.2737217,1.995,100.0,7,24,0.0973,0.2102,0,13,11,0,0,37,False,15,1,2941.96,4963.79
1777944913.2868996,3.176,72.34,47,24,0.1835,0.189,0,23,1,0,0,47,False,44,12,5160.32,10807.24
1777944943.3020813,3.678,100.0,2,24,0.0672,0.1796,0,24,0,0,0,48,False,3,1,5887.07,4771.36
1777944973.3149478,2.864,76.92,13,14,0.1473,0.1933,10,13,1,0,0,27,False,16,4,3898.27,10005.28
1777945003.3310254,3.766,100.0,9,13,0.1348,0.1952,11,9,4,0,0,22,False,14,3,4905.85,10096.57
1777945033.3440661,3.432,93.33,15,24,0.2158,0.2111,0,10,14,0,0,34,False,26,3,4293.75,10185.42
1777945063.3571048,4.128,64.29,28,24,0.1492,0.1667,0,22,2,0,0,46,False,27,9,6364.59,10430.91
1777945093.3722012,3.879,93.75,16,24,0.1375,0.1745,0,23,1,0,0,47,False,14,1,4319.7,9296.43
1777945123.3852775,2.261,92.31,13,10,0.0729,0.1836,14,9,1,0,0,19,False,15,1,3105.39,5815.46
1777945153.3984387,3.323,94.12,17,20,0.1411,0.2147,4,19,1,0,0,39,False,21,4,4397.49,10005.56
1777945183.4109964,3.929,100.0,37,24,0.1498,0.1874,0,19,5,0,0,43,False,38,0,3684.67,8015.83
1777945213.4278686,4.238,100.0,20,24,0.0971,0.1942,0,24,0,0,0,48,False,23,1,5162.55,10258.02
1777945243.4405963,1.618,100.0,4,24,0.0135,0.1738,0,19,5,0,0,43,False,5,0,1641.19,1717.98
1777945273.4584148,3.328,88.89,27,24,0.0834,0.1831,0,21,3,0,0,45,False,29,4,4500.94,10168.12
1777945303.473294,2.223,83.33,6,24,0.0549,0.1841,0,3,21,0,0,27,False,22,1,3780.5,7553.05
1777945333.4986117,4.526,79.49,39,24,0.1978,0.1873,0,19,5,0,0,43,False,37,8,5671.53,10180.12
1777945363.512789,4.308,85.71,7,24,0.0573,0.1806,0,24,0,0,0,48,False,7,1,5076.94,6735.68
1777945393.5289156,2.404,100.0,20,16,0.1132,0.1892,8,16,0,0,0,32,False,17,0,2409.25,4307.64
1777945423.5422976,2.07,100.0,8,12,0.0299,0.1932,12,7,5,0,0,19,False,10,0,1877.88,2175.07
1777945453.5552201,3.849,93.75,16,21,0.1464,0.2254,0,0,21,3,2,236,False,26,2,3592.87,9751.21
1777945483.5691507,4.155,72.0,25,24,0.1525,0.1642,0,24,0,0,0,48,False,30,7,5084.6,10384.44
1777945513.5834045,2.216,100.0,16,24,0.0627,0.17,0,24,0,0,0,48,False,15,0,2163.32,4037.44
1777945543.5964422,1.831,100.0,9,12,0.0642,0.1983,12,8,4,0,0,20,False,12,0,2082.63,3225.99
1777945573.6098363,2.62,100.0,14,12,0.0661,0.2006,12,9,3,0,0,21,False,19,0,2855.76,6370.0
1777945603.6223235,1.754,66.67,6,12,0.0331,0.1914,12,12,0,0,0,24,False,7,1,4263.55,10067.97
1777945633.6354725,4.92,86.67,45,24,0.299,0.1899,0,23,1,0,0,47,False,43,9,5978.46,10655.74
1777945663.6524477,4.599,94.74,19,24,0.1538,0.1634,0,24,0,0,0,48,False,17,1,4811.59,9088.23
1777945693.665622,3.888,95.0,20,24,0.1608,0.1891,0,24,0,0,0,48,False,18,1,4090.49,9256.92
1777945723.682232,2.555,100.0,19,23,0.087,0.1768,1,23,0,0,0,46,False,17,0,2495.65,3988.07
1777945753.6952412,1.394,100.0,2,11,0.0074,0.1835,13,9,2,0,0,20,False,3,0,1541.4,1399.58
1777945783.7111893,4.192,94.55,55,24,0.2853,0.1613,0,17,7,0,0,41,False,51,3,4072.52,8928.73
1777945813.7289855,3.469,92.31,13,24,0.0258,0.1668,0,21,3,0,0,45,False,13,1,3662.52,9298.3
1777945843.7461975,3.183,93.75,16,22,0.0586,0.1739,2,21,1,0,0,43,False,16,1,3576.64,8622.82
1777945873.760961,2.709,94.12,17,20,0.0692,0.1803,4,19,1,0,0,39,False,15,1,2642.2,4149.46
1777945903.7771022,4.285,94.87,39,24,0.2566,0.2661,0,23,1,0,0,47,False,44,11,5725.99,10513.97
1777945933.7935174,2.352,100.0,19,24,0.0842,0.1693,0,23,1,0,0,47,False,17,0,2826.15,4974.92
1777945963.8065648,3.827,100.0,4,20,0.0148,0.172,4,17,3,0,0,37,False,6,0,3186.35,3729.88
1777945993.820287,2.991,100.0,14,14,0.1175,0.185,10,14,0,0,0,28,False,14,0,2763.9,4927.02
1777946023.8343048,2.769,100.0,21,14,0.1627,0.1859,10,9,5,0,0,23,False,19,0,2732.95,3925.54
1777946053.850897,3.7,100.0,45,23,0.2907,0.2062,1,23,0,0,0,46,False,41,1,3981.79,9829.79
1777946083.8650808,3.441,95.0,20,23,0.1649,0.1712,1,23,0,0,0,46,False,18,1,3793.1,6098.1
1777946113.877196,2.526,100.0,12,21,0.0167,0.1679,3,18,3,0,0,39,False,14,0,3180.51,4193.4
1777946143.8896825,3.879,100.0,9,16,0.0325,0.1946,8,9,7,0,0,25,False,13,0,3891.06,6582.66
1777946173.9024413,3.473,91.3,46,24,0.2743,0.2286,0,20,4,0,0,44,False,50,5,4253.6,10010.22
1777946203.9148123,3.239,93.33,15,24,0.0836,0.1742,0,23,1,0,0,47,False,18,1,3641.74,7276.42
1777946233.9299657,1.422,100.0,2,15,0.0174,0.1816,9,13,2,0,0,28,False,5,0,2129.01,1514.43
1777946263.9431326,2.562,81.25,16,13,0.2088,0.1973,11,11,2,0,0,24,False,22,3,3496.21,10221.51
1777946293.956068,3.109,100.0,32,22,0.2036,0.2025,0,13,9,2,0,45,False,38,1,3549.84,8004.42
1777946323.9713721,4.416,86.96,23,24,0.1103,0.1646,0,20,4,0,0,44,False,26,4,5231.33,10178.63
1777946353.9856184,3.681,100.0,7,24,0.0515,0.1701,0,24,0,0,0,48,False,9,1,4103.64,7894.64
1777946383.9993868,3.26,100.0,16,13,0.1136,0.2048,11,12,1,0,0,25,False,18,2,4376.05,10278.78
1777946414.0120108,2.927,100.0,12,13,0.0593,0.1996,11,9,4,0,0,22,False,14,0,3685.43,6432.99
1777946444.0246105,2.904,66.67,9,13,0.0773,0.183,0,0,13,11,8,868,False,15,3,4343.13,10280.73
1777946474.0473301,5.367,80.49,41,24,0.1276,0.16,0,19,5,0,0,43,False,38,7,5880.85,10207.71
1777946504.0623996,2.561,100.0,15,24,0.0416,0.1713,0,23,1,0,0,47,False,13,0,2565.31,3543.24
1777946534.0763023,3.203,94.74,19,12,0.0618,0.2171,12,12,0,0,0,24,False,18,1,3171.4,5380.76
1777946564.0895326,3.547,100.0,2,12,0.0446,0.1933,12,7,5,0,0,19,False,5,0,2713.35,2305.95
1777946594.1029181,3.115,85.71,14,12,0.1425,0.1832,12,12,0,0,0,24,False,13,2,4474.56,10247.39
1777946624.1157784,3.274,100.0,28,24,0.1443,0.2246,0,19,5,0,0,43,False,40,7,5370.22,10071.88
1777946654.1287875,3.413,76.92,26,24,0.2001,0.1665,0,24,0,0,0,48,False,23,5,4833.21,10586.33
1777946684.141862,3.533,100.0,19,23,0.0856,0.1836,1,23,0,0,0,46,False,17,0,3562.64,6009.43
1777946714.155391,2.282,100.0,6,15,0.0225,0.1802,9,12,3,0,0,27,False,5,0,2286.16,2812.75
1777946744.1690938,3.494,100.0,14,14,0.0726,0.1859,10,14,0,0,0,28,False,14,0,3262.85,6156.09
1777946774.183967,2.231,100.0,4,14,0.0227,0.1853,10,7,7,0,0,21,False,10,0,2820.56,3645.24
1777946804.2004654,4.706,77.5,40,24,0.258,0.1602,0,13,11,0,0,37,False,36,8,5168.71,10068.18
1777946834.2154007,3.428,90.0,20,24,0.0911,0.1666,0,23,1,0,0,47,False,18,2,4054.12,10007.44
1777946864.229735,3.221,94.74,19,24,0.0719,0.1754,0,24,0,0,0,48,False,17,1,3627.98,8559.0
1777946894.2426832,2.977,82.35,17,18,0.1008,0.1976,6,17,1,0,0,35,False,16,4,4249.36,10419.29
1777946924.2559378,4.265,97.96,49,24,0.2922,0.212,0,23,1,0,0,47,False,44,4,4822.1,10337.47
1777946954.2687893,2.212,93.75,16,24,0.1041,0.1829,0,24,0,0,0,48,False,17,1,3252.95,8971.65
1777946984.2823365,0.0,0.0,1,14,0.0286,0.1876,10,14,0,0,0,28,False,2,1,6941.15,3875.94
1777947014.2959225,2.203,100.0,4,9,0.034,0.1926,15,3,6,0,0,12,False,9,0,2253.19,2751.15
1777947044.3084168,4.639,60.0,10,9,0.1337,0.184,15,5,4,0,0,14,False,12,4,6124.18,10383.79
1777947074.3227603,3.689,88.24,17,18,0.1302,0.1507,6,17,1,0,0,35,False,15,1,4561.81,10060.37
1777947104.3356838,4.093,88.89,54,24,0.3343,0.1884,0,18,6,0,0,42,False,47,5,4679.9,10497.29
1777947134.3484714,3.172,83.33,18,24,0.1205,0.1825,0,19,5,0,0,43,False,20,3,4490.03,10413.9
1777947164.3615396,3.883,100.0,15,24,0.0447,0.1731,0,24,0,0,0,48,False,14,0,3722.77,6120.02
1777947194.3781686,2.8,100.0,18,17,0.1422,0.1897,7,17,0,0,0,34,False,16,0,2710.65,5004.77
1777947224.392292,1.761,100.0,3,20,0.0298,0.2028,0,3,17,4,0,43,False,16,1,2752.78,4469.22
1777947254.4053962,4.654,80.0,35,24,0.1585,0.1596,0,24,0,0,0,48,False,30,6,5770.53,10304.91
1777947284.4195776,2.766,100.0,19,24,0.0837,0.1732,0,23,1,0,0,47,False,16,0,2771.48,4310.9
1777947314.4327652,3.216,100.0,16,14,0.1376,0.1941,10,13,1,0,0,27,False,18,0,3812.27,5705.51
1777947344.446304,3.557,100.0,19,13,0.1809,0.1942,11,11,2,0,0,24,False,17,0,3833.35,5824.16
1777947374.458795,2.372,93.33,15,13,0.0556,0.1846,1,0,13,10,9,963,False,24,1,3673.14,7651.02
1777947404.4820833,4.554,91.18,34,23,0.1243,0.1634,1,23,0,0,0,46,False,38,3,4542.64,10026.43
1777947434.4990106,1.828,100.0,4,23,0.0135,0.1622,1,23,0,0,0,46,False,6,0,1862.82,2297.62
1777947464.5116851,2.431,100.0,15,13,0.0621,0.181,11,13,0,0,0,26,False,14,0,2508.32,3999.19
1777947494.5245478,3.118,94.74,19,12,0.2113,0.1916,12,12,0,0,0,24,False,17,1,3447.88,6064.46
1777947524.5375485,2.6,100.0,8,12,0.029,0.1917,7,0,12,5,0,37,False,14,0,2551.27,3475.78
1777947554.5555403,4.823,81.58,38,24,0.1913,0.1623,0,24,0,0,0,48,False,33,6,5794.9,10147.89
1777947584.5681283,3.396,88.24,17,24,0.1012,0.1754,0,24,0,0,0,48,False,16,2,4125.48,10267.99
1777947614.5809705,3.718,100.0,16,18,0.1046,0.188,6,18,0,0,0,36,False,17,2,4804.79,10013.53
1777947644.5945854,2.588,100.0,14,15,0.1226,0.1849,9,15,0,0,0,30,False,17,1,3435.36,8875.79
1777947674.6067183,3.308,100.0,27,24,0.2118,0.2411,0,17,7,0,0,41,False,43,9,5814.95,10375.7
1777947704.624808,4.08,72.0,25,24,0.1731,0.1698,0,24,0,0,0,48,False,21,6,5786.58,10051.81
1777947734.6380944,4.146,94.74,19,24,0.1332,0.1841,0,24,0,0,0,48,False,17,1,4385.16,9397.65
1777947764.6552992,2.166,100.0,8,13,0.011,0.184,11,3,10,0,0,16,False,7,0,2170.44,2864.38
1777947794.6739192,4.409,66.67,6,13,0.1281,0.1825,11,13,0,0,0,26,False,13,2,4488.7,10081.36
1777947824.686109,4.535,87.5,56,24,0.3133,0.1877,0,21,3,0,0,45,False,47,6,5048.33,10274.54
1777947854.7006457,5.239,100.0,6,24,0.0723,0.1702,0,24,0,0,0,48,False,14,0,3523.29,5124.04
1777947884.7136815,3.564,94.12,17,22,0.0902,0.1879,2,21,1,0,0,43,False,16,1,4000.64,7073.89
1777947914.7286267,3.37,95.24,21,13,0.0682,0.1979,11,13,0,0,0,26,False,19,2,4124.75,10063.13
1777947944.7413306,3.388,100.0,32,24,0.0629,0.195,0,11,13,0,0,35,False,28,0,3328.18,5982.0
1777947974.7546453,4.115,86.96,23,24,0.1334,0.1726,0,23,1,0,0,47,False,33,3,4808.79,10245.55
1777948004.7679036,2.038,100.0,4,23,0.0178,0.1721,1,23,0,0,0,46,False,5,0,2303.39,3086.24
1777948034.7829897,2.551,93.33,15,11,0.0853,0.1833,13,11,0,0,0,22,False,15,1,2422.02,3866.0
1777948064.7973576,2.162,100.0,16,10,0.0638,0.1836,14,9,1,0,0,19,False,15,0,2470.32,3721.47
1777948094.8100972,1.608,100.0,3,10,0.0421,0.1836,14,10,0,0,0,20,False,4,0,2140.14,1755.31
1777948124.824623,4.59,82.35,51,24,0.4087,0.1744,0,23,1,0,0,47,False,43,8,5161.85,10160.17
1777948154.8381796,3.782,100.0,18,24,0.1311,0.1767,0,23,1,0,0,47,False,16,0,3936.48,6707.9
1777948184.8512254,2.775,100.0,20,21,0.1114,0.1879,3,21,0,0,0,42,False,19,0,2770.81,5438.25
1777948214.8643563,2.602,100.0,21,21,0.1036,0.1792,3,21,0,0,0,42,False,19,0,2563.2,3529.59
1777948244.8771384,3.67,85.11,47,24,0.1139,0.211,0,20,4,0,0,44,False,40,6,4242.58,10262.53
1777948274.8897138,2.334,100.0,16,24,0.0968,0.1817,0,22,2,0,0,46,False,18,3,4084.83,10106.05
1777948304.9019268,2.943,100.0,10,24,0.0121,0.1806,0,20,4,0,0,44,False,11,0,3322.56,6683.61
1777948334.918175,2.225,100.0,4,17,0.0156,0.1836,7,16,1,0,0,33,False,14,0,2377.81,4005.36
1777948364.9299536,2.748,75.0,12,17,0.1373,0.1905,7,17,0,0,0,34,False,16,3,4020.84,10470.12
1777948394.9430265,3.793,87.93,58,23,0.3739,0.1914,1,19,4,0,0,42,False,51,6,4530.77,10057.48
1777948424.955816,2.725,100.0,9,23,0.0651,0.175,1,23,0,0,0,46,False,13,0,3350.46,6018.21
1777948454.968714,2.447,100.0,16,20,0.0932,0.1756,4,20,0,0,0,40,False,15,0,2397.07,3582.56
1777948484.981046,3.012,95.24,21,15,0.2368,0.1886,9,15,0,0,0,30,False,18,1,3412.94,8343.27
1777948514.9942698,4.499,92.45,53,24,0.3282,0.1836,0,23,1,0,0,47,False,45,4,4334.5,9641.14
1777948545.0077355,2.823,100.0,18,24,0.0856,0.1727,0,24,0,0,0,48,False,16,0,2799.11,4071.77
1777948575.0213077,3.149,100.0,21,24,0.101,0.1852,0,24,0,0,0,48,False,18,0,3152.69,4726.73
1777948605.0333278,2.796,100.0,24,20,0.1123,0.1947,4,20,0,0,0,40,False,21,0,2794.9,5607.17
1777948635.0511925,3.297,95.83,48,24,0.1819,0.2093,0,23,1,0,0,47,False,42,1,3624.0,10205.83
1777948665.0653434,3.184,100.0,15,24,0.102,0.1734,0,24,0,0,0,48,False,17,0,3092.13,4977.88
1777948695.0805104,3.435,100.0,19,22,0.0813,0.1893,2,22,0,0,0,44,False,18,0,3255.8,7186.89
1777948725.0931256,1.954,100.0,2,13,0.0178,0.1832,11,12,1,0,0,25,False,3,0,2174.84,2005.67
1777948755.1061442,2.691,100.0,15,13,0.1285,0.1884,11,13,0,0,0,26,False,17,0,2499.56,4425.51
1777948785.1186073,4.624,95.56,45,24,0.1648,0.2406,0,20,4,0,0,44,False,39,2,4332.01,8875.75
1777948815.1315799,2.6,100.0,16,24,0.1211,0.1676,0,24,0,0,0,48,False,20,4,4248.99,11473.13
1777948845.1446977,2.036,100.0,7,15,0.0122,0.1833,9,14,1,0,0,29,False,7,0,1973.49,2847.56
1777948875.1573765,2.924,100.0,13,13,0.1308,0.1871,11,12,1,0,0,25,False,12,0,2943.0,4103.5
1777948905.1721609,2.518,95.0,20,13,0.1329,0.1977,11,13,0,0,0,26,False,17,1,2961.48,6457.4
1777948935.1846864,3.009,96.3,27,24,0.0545,0.2011,0,2,22,0,0,26,False,24,1,2832.3,5692.47
1777948965.197952,4.856,91.67,24,24,0.1638,0.1612,0,21,3,0,0,45,False,35,5,5838.72,10134.96
1777948995.211286,5.341,100.0,3,24,0.0141,0.1676,0,23,1,0,0,47,False,6,0,4753.76,5582.02
1777949025.2242844,3.861,93.75,16,16,0.1389,0.1824,8,16,0,0,0,32,False,16,1,4183.45,8464.05
1777949055.2364855,3.9,100.0,16,14,0.0553,0.2069,10,13,1,0,0,27,False,16,0,3964.49,6993.71
1777949085.2517793,1.746,80.0,5,13,0.0551,0.1822,11,13,0,0,0,26,False,5,1,3400.45,2212.92
1777949115.265441,4.739,79.59,49,24,0.2929,0.1695,0,24,0,0,0,48,False,44,9,5771.68,10983.95
1777949145.278174,3.868,100.0,18,24,0.1174,0.1686,0,24,0,0,0,48,False,16,0,3718.03,6673.58
1777949175.2905087,3.05,85.71,21,23,0.1048,0.18,1,21,2,0,0,44,False,18,3,4252.88,10216.95
1777949205.3032482,2.808,100.0,16,23,0.1167,0.1749,1,23,0,0,0,46,False,17,0,2701.9,5877.97
1777949235.3159206,1.472,100.0,2,13,0.0154,0.1897,11,9,4,0,0,22,False,2,0,1475.64,1455.34
1777949265.3315222,3.621,89.29,56,22,0.2847,0.1864,2,19,3,0,0,41,False,56,5,4025.42,10764.93
1777949295.344616,1.775,100.0,4,22,0.0562,0.1759,2,21,1,0,0,43,False,7,0,2235.35,2933.55
1777949325.3579648,2.594,100.0,18,16,0.1016,0.1891,8,16,0,0,0,32,False,16,0,2812.44,5452.03
1777949355.3718534,2.594,100.0,16,13,0.0765,0.2022,11,10,3,0,0,23,False,14,0,2598.13,3672.84
1777949385.386812,1.873,100.0,2,13,0.0588,0.1832,11,6,7,0,0,19,False,5,0,4099.15,4096.91
1777949415.3996964,4.018,92.86,42,17,0.3435,0.2017,7,16,1,0,0,33,False,44,3,4274.59,10330.72
1777949445.414384,3.712,90.0,20,17,0.1827,0.1868,7,17,0,0,0,34,False,17,2,4518.79,10022.38
1777949475.4274619,2.166,100.0,12,14,0.0156,0.1864,10,7,7,0,0,21,False,10,0,2169.98,3182.61
1777949505.4403098,2.526,33.33,6,11,0.1448,0.1909,13,4,7,0,0,15,False,9,4,6172.57,10223.01
1777949535.456781,4.062,100.0,12,11,0.2003,0.1841,13,10,1,0,0,21,False,17,0,3489.76,7993.07
1777949565.472676,4.68,78.46,65,24,0.4167,0.2041,0,24,0,0,0,48,False,59,12,5644.91,10377.59
1777949595.4861033,2.297,100.0,3,24,0.0422,0.1607,0,23,1,0,0,47,False,3,0,2301.57,2493.14
1777949625.4986472,3.524,93.75,16,10,0.1068,0.1955,14,10,0,0,0,20,False,16,1,3211.64,7645.48
1777949655.5129488,3.207,90.0,20,10,0.26,0.2015,14,10,0,0,0,20,False,18,2,3907.03,10005.49
1777949685.5258021,4.026,87.5,56,24,0.3945,0.1897,0,18,6,0,0,42,False,47,6,4173.01,10175.24
1777949715.5402694,2.815,83.33,12,24,0.0838,0.1685,0,24,0,0,0,48,False,15,2,3684.92,10264.36
1777949745.5534315,3.032,100.0,20,20,0.1101,0.174,4,20,0,0,0,40,False,18,0,2949.27,5511.69
1777949775.5661564,3.434,100.0,20,19,0.132,0.1892,5,16,3,0,0,35,False,18,0,3417.02,5408.99
1777949805.5791638,4.513,100.0,48,24,0.2549,0.1745,0,23,1,0,0,47,False,49,0,4049.49,8837.83
1777949835.59319,2.268,100.0,12,24,0.0563,0.1726,0,24,0,0,0,48,False,12,0,2141.23,3278.68
1777949865.6053061,3.036,100.0,18,12,0.0499,0.1914,12,10,2,0,0,22,False,16,0,2974.32,4078.99
1777949895.6172385,1.922,100.0,1,12,0.0146,0.1819,12,11,1,0,0,23,False,3,0,3631.33,3428.79
1777949925.6447344,2.432,100.0,18,12,0.0674,0.1942,12,11,1,0,0,23,False,16,0,2823.09,4481.56
1777949955.656789,2.168,100.0,19,12,0.0781,0.1823,12,4,8,0,0,16,False,19,0,2252.7,3963.92
1777949985.6762319,3.253,80.0,35,16,0.2511,0.1796,8,12,4,0,0,28,False,36,6,4121.0,10256.26
1777950015.6892285,2.46,100.0,4,16,0.0266,0.1789,8,16,0,0,0,32,False,9,0,3494.25,6699.63
1777950045.707794,2.368,100.0,12,12,0.0216,0.1937,12,6,6,0,0,18,False,11,0,2346.42,3245.72
1777950075.7231002,3.591,100.0,2,11,0.0843,0.1832,13,8,3,0,0,19,False,8,0,3608.51,3990.24
1777950105.7377079,3.72,100.0,18,11,0.1761,0.1831,13,6,5,0,0,17,False,17,0,3545.37,4888.7
1777950135.7539551,4.178,87.5,48,24,0.4373,0.2138,0,24,0,0,0,48,False,44,5,4702.16,10122.53
1777950165.7656858,3.03,90.91,22,24,0.1288,0.1678,0,22,2,0,0,46,False,19,2,3796.26,10263.55
1777950195.7801454,2.994,100.0,18,22,0.1187,0.1808,2,22,0,0,0,44,False,18,0,2909.69,4280.81
1777950225.7951412,2.833,100.0,19,20,0.0973,0.1984,4,20,0,0,0,40,False,16,0,2837.13,4493.91
1777950255.8082151,2.118,100.0,3,14,0.0132,0.1805,6,0,14,4,0,34,False,3,0,2121.66,1881.41
1777950285.828824,4.673,100.0,33,24,0.3086,0.1713,0,24,0,0,0,48,False,43,2,4019.75,8189.24
1777950315.8422832,2.912,84.21,19,24,0.087,0.1807,0,24,0,0,0,48,False,17,3,4189.24,10047.4
1777950345.8536625,2.666,88.89,18,18,0.1007,0.1939,6,18,0,0,0,36,False,17,2,3825.16,10007.96
1777950375.8662786,2.706,100.0,20,18,0.0615,0.1873,6,17,1,0,0,35,False,17,0,2710.82,7133.07
1777950405.880008,4.03,100.0,44,24,0.1415,0.2127,0,21,3,0,0,45,False,43,3,4608.36,10251.63
1777950435.892438,2.097,100.0,14,24,0.0513,0.1665,0,21,3,0,0,45,False,16,2,3590.74,10010.08
1777950465.9049642,1.468,100.0,4,24,0.0301,0.1709,0,23,1,0,0,47,False,7,0,2058.88,3092.36
1777950495.9234436,3.174,100.0,16,19,0.1123,0.1875,5,19,0,0,0,38,False,16,0,3012.89,6004.08
1777950525.93694,3.743,94.74,19,14,0.0892,0.2103,10,14,0,0,0,28,False,17,1,3977.54,9617.54
1777950555.9499762,3.267,94.44,36,17,0.1164,0.2016,7,6,11,0,0,23,False,34,2,3089.76,8028.55
1777950585.9630425,5.627,87.5,8,17,0.109,0.1771,7,14,3,0,0,31,False,16,1,4920.17,9628.11
1777950615.975863,3.499,100.0,16,17,0.1262,0.1803,7,13,4,0,0,30,False,18,0,3664.43,7532.28
1777950645.9960618,4.9,90.91,11,17,0.1309,0.1808,7,17,0,0,0,34,False,14,1,4592.15,8775.53
1777950676.0091639,3.689,100.0,18,17,0.1657,0.1845,7,16,1,0,0,33,False,15,0,3693.32,6187.94
1777950706.021667,2.966,100.0,6,11,0.0027,0.1833,1,0,11,12,10,1071,False,11,0,3732.84,6347.19
1777950736.0389955,4.863,78.79,33,24,0.2504,0.1628,0,11,13,0,0,35,False,37,5,5183.24,10348.19
1777950766.0518246,4.716,75.0,8,24,0.0755,0.1667,0,24,0,0,0,48,False,16,2,4534.62,10047.42
1777950796.0661383,2.543,100.0,14,17,0.0344,0.1827,7,15,2,0,0,32,False,15,0,2628.58,3434.17
1777950826.0781682,3.194,100.0,18,11,0.0599,0.1885,13,10,1,0,0,21,False,18,0,3336.84,6080.3
1777950856.0912237,2.911,91.3,23,20,0.1334,0.1885,0,9,11,4,0,49,False,24,2,3738.73,10034.88
1777950886.1057558,3.762,100.0,36,24,0.1918,0.1753,0,24,0,0,0,48,False,39,0,3741.02,8791.8
1777950916.1191216,2.079,100.0,7,24,0.0173,0.1672,0,24,0,0,0,48,False,7,0,1968.16,1973.58
1777950946.1314607,3.888,100.0,13,13,0.0877,0.1773,11,13,0,0,0,26,False,12,0,3700.73,7007.89
1777950976.1445842,4.324,94.74,19,12,0.1362,0.2095,12,11,1,0,0,23,False,17,1,4551.24,8606.1
1777951006.1566567,3.779,100.0,16,17,0.0681,0.1784,0,3,14,7,0,55,False,21,1,3725.68,6398.37
1777951036.1723936,3.206,61.29,31,24,0.2245,0.1651,0,22,2,0,0,46,False,37,10,5647.81,10385.51
1777951066.1845646,2.878,87.5,8,24,0.0544,0.17,0,23,1,0,0,47,False,9,1,3659.1,4030.4
1777951096.19797,3.925,100.0,16,18,0.1034,0.1811,6,18,0,0,0,36,False,15,0,3860.71,9398.17
1777951126.211596,4.612,85.71,21,17,0.2224,0.2007,7,17,0,0,0,34,False,18,3,5558.1,10192.74
1777951156.2239652,4.736,88.89,54,24,0.3651,0.1856,0,20,4,0,0,44,False,48,5,5218.44,10514.58
1777951186.2401068,4.019,90.91,11,24,0.1427,0.1725,0,18,6,0,0,42,False,17,1,4309.59,7296.73
1777951216.2528465,3.888,100.0,13,19,0.09,0.1792,5,14,5,0,0,33,False,19,0,3568.35,8809.57
1777951246.26485,3.902,80.0,10,19,0.1372,0.1836,5,18,1,0,0,37,False,13,3,5206.28,10174.31
1777951276.277601,3.165,96.0,25,24,0.0337,0.1946,0,14,10,0,0,38,False,32,2,3774.68,8330.25
1777951306.293815,3.582,90.48,21,24,0.1135,0.1855,0,24,0,0,0,48,False,29,5,4845.2,10347.16
1777951336.306675,2.758,100.0,2,23,0.0275,0.1697,1,22,1,0,0,45,False,2,0,2762.46,1604.08
1777951366.318677,3.592,100.0,19,14,0.2325,0.1997,10,14,0,0,0,28,False,18,0,3725.18,5710.92
1777951396.3319902,2.888,100.0,20,14,0.1156,0.1972,10,14,0,0,0,28,False,18,0,2842.96,4387.85
1777951426.3447027,2.848,100.0,12,14,0.0251,0.1819,5,1,13,5,0,40,False,12,0,2742.78,3908.77
1777951456.358446,4.859,78.0,50,24,0.4047,0.1688,0,24,0,0,0,48,False,52,9,5593.55,10387.36
1777951486.370549,2.572,100.0,16,24,0.0699,0.1753,0,24,0,0,0,48,False,15,0,2511.05,3852.68
1777951516.3893783,2.384,100.0,20,16,0.0406,0.1814,8,15,1,0,0,31,False,18,0,2366.09,4027.74
1777951546.4021487,4.092,100.0,25,24,0.0779,0.1895,0,6,18,0,0,30,False,27,0,4762.34,9599.24
1777951576.4166057,3.162,78.95,19,24,0.1133,0.1721,0,21,3,0,0,45,False,31,5,4423.03,10201.57
1777951606.4310088,2.793,93.75,16,24,0.0443,0.1741,0,21,3,0,0,45,False,19,1,3721.35,9388.13
1777951636.4442058,2.4,100.0,10,24,0.0319,0.1755,0,20,4,0,0,44,False,16,0,3173.85,6158.65
1777951666.456477,2.663,100.0,3,16,0.0378,0.1782,8,16,0,0,0,32,False,6,0,3218.59,4104.64
1777951696.4692981,4.16,86.67,45,24,0.2286,0.2489,0,21,3,0,0,45,False,41,7,5042.74,10662.97
1777951726.4827745,2.797,94.12,17,24,0.0958,0.1582,0,23,1,0,0,47,False,18,2,4048.77,10034.92
1777951756.494768,5.74,100.0,2,15,0.0151,0.1749,9,15,0,0,0,30,False,3,0,4605.02,3578.6
1777951786.5078573,2.498,100.0,18,12,0.0795,0.1899,12,11,1,0,0,23,False,16,0,2589.59,4179.5
